dataset,method,classifier,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
boxing2,gemini,hgbdt,True,5,1,False,0,1,50/50,2,0.6566820276497696,0.6507936507936507
boxing2,gemini,hgbdt,True,5,1,False,0,1,50/50,3,0.7534562211981566,0.7375438596491228
boxing2,gemini,hgbdt,True,5,1,False,0,1,50/50,4,0.7562907735321529,0.7603485838779956
boxing2,gemini,hgbdt,True,5,1,False,0,1,67/33,0,0.7045454545454546,0.6762874929258631
boxing2,gemini,hgbdt,True,5,1,False,0,1,67/33,1,0.7633928571428572,0.7435082140964494
boxing2,gemini,hgbdt,True,5,1,False,0,1,67/33,2,0.7,0.6757894736842105
boxing2,gemini,hgbdt,True,5,1,False,0,1,67/33,3,0.7722567287784678,0.7722567287784678
boxing2,gemini,hgbdt,True,5,1,False,0,1,67/33,4,0.7788671023965141,0.7818181818181817
boxing2,gemini,lr,True,5,1,False,0,1,33/67,0,0.4695121951219512,0.46949904882688653
boxing2,gemini,lr,True,5,1,False,0,1,33/67,1,0.584349593495935,0.583428209993675
boxing2,gemini,lr,True,5,1,False,0,1,33/67,2,0.4853535353535353,0.4635744234800838
boxing2,gemini,lr,True,5,1,False,0,1,33/67,3,0.5955510616784631,0.5386016533557517
boxing2,gemini,lr,True,5,1,False,0,1,33/67,4,0.6205128205128205,0.6167679837892603
boxing2,gemini,lr,True,5,1,False,0,1,50/50,0,0.6437788018433179,0.6415584415584416
boxing2,gemini,lr,True,5,1,False,0,1,50/50,1,0.5902255639097744,0.5556071511492918
boxing2,gemini,lr,True,5,1,False,0,1,50/50,2,0.6331797235023042,0.6333333333333333
boxing2,gemini,lr,True,5,1,False,0,1,50/50,3,0.7534562211981566,0.7375438596491228
boxing2,gemini,lr,True,5,1,False,0,1,50/50,4,0.6286113699906803,0.6211251435132032
boxing2,gemini,lr,True,5,1,False,0,1,67/33,0,0.6818181818181819,0.6757894736842105
boxing2,gemini,lr,True,5,1,False,0,1,67/33,1,0.6383928571428572,0.5909090909090909
boxing2,gemini,lr,True,5,1,False,0,1,67/33,2,0.6416666666666666,0.6363636363636364
boxing2,gemini,lr,True,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,gemini,lr,True,5,1,False,0,1,67/33,4,0.6862745098039216,0.6757894736842105
boxing2,claude,mlp,True,5,1,False,0,1,33/67,0,0.684959349593496,0.683690930630512
boxing2,claude,mlp,True,5,1,False,0,1,33/67,1,0.540650406504065,0.5374220374220374
boxing2,claude,mlp,True,5,1,False,0,1,33/67,2,0.5840909090909091,0.5840596185423772
boxing2,claude,mlp,True,5,1,False,0,1,33/67,3,0.6150151668351871,0.5858263528786066
boxing2,claude,mlp,True,5,1,False,0,1,33/67,4,0.5207692307692308,0.5207692307692308
boxing2,claude,mlp,True,5,1,False,0,1,50/50,0,0.6668202764976958,0.6530663329161452
boxing2,claude,mlp,True,5,1,False,0,1,50/50,1,0.6052631578947368,0.6059230952949606
boxing2,claude,mlp,True,5,1,False,0,1,50/50,2,0.6566820276497696,0.6507936507936507
boxing2,claude,mlp,True,5,1,False,0,1,50/50,3,0.6566820276497696,0.6507936507936507
boxing2,claude,mlp,True,5,1,False,0,1,50/50,4,0.5424044734389561,0.5416666666666667
boxing2,claude,mlp,True,5,1,False,0,1,67/33,0,0.7272727272727273,0.717948717948718
boxing2,claude,mlp,True,5,1,False,0,1,67/33,1,0.7142857142857143,0.6968733439321675
boxing2,claude,mlp,True,5,1,False,0,1,67/33,2,0.7583333333333333,0.7498708010335917
boxing2,claude,mlp,True,5,1,False,0,1,67/33,3,0.6097308488612836,0.60858189429618
boxing2,claude,mlp,True,5,1,False,0,1,67/33,4,0.6383442265795207,0.6294736842105264
boxing2,claude,hgbdt,True,5,1,False,0,1,33/67,0,0.6902947154471545,0.691011958338691
boxing2,claude,hgbdt,True,5,1,False,0,1,33/67,1,0.6763211382113821,0.6761954261954262
boxing2,claude,hgbdt,True,5,1,False,0,1,33/67,2,0.5962121212121212,0.594224924012158
boxing2,claude,hgbdt,True,5,1,False,0,1,33/67,3,0.634479271991911,0.6223479490806223
boxing2,claude,hgbdt,True,5,1,False,0,1,33/67,4,0.7246153846153847,0.7185325743200506
boxing2,claude,hgbdt,True,5,1,False,0,1,50/50,0,0.7921658986175115,0.7923021060275962
boxing2,claude,hgbdt,True,5,1,False,0,1,50/50,1,0.8355263157894737,0.8413461538461539
boxing2,claude,hgbdt,True,5,1,False,0,1,50/50,2,0.6566820276497696,0.6507936507936507
boxing2,claude,hgbdt,True,5,1,False,0,1,50/50,3,0.6870967741935483,0.681159420289855
boxing2,claude,hgbdt,True,5,1,False,0,1,50/50,4,0.7562907735321529,0.7603485838779956
boxing2,claude,hgbdt,True,5,1,False,0,1,67/33,0,0.7045454545454546,0.6762874929258631
boxing2,claude,hgbdt,True,5,1,False,0,1,67/33,1,0.8839285714285714,0.8787878787878788
boxing2,claude,hgbdt,True,5,1,False,0,1,67/33,2,0.7208333333333333,0.7006802721088435
boxing2,claude,hgbdt,True,5,1,False,0,1,67/33,3,0.7049689440993789,0.7043927648578812
boxing2,claude,hgbdt,True,5,1,False,0,1,67/33,4,0.7788671023965141,0.7818181818181817
boxing2,claude,lr,True,5,1,False,0,1,33/67,0,0.702489837398374,0.7033333333333334
boxing2,claude,lr,True,5,1,False,0,1,33/67,1,0.6084857723577235,0.6068087318087318
boxing2,claude,lr,True,5,1,False,0,1,33/67,2,0.5633838383838384,0.5536839398225537
boxing2,claude,lr,True,5,1,False,0,1,33/67,3,0.6375126390293225,0.6094934184284004
boxing2,claude,lr,True,5,1,False,0,1,33/67,4,0.6648717948717948,0.6658899676375405
boxing2,claude,lr,True,5,1,False,0,1,50/50,0,0.7064516129032259,0.7066666666666667
boxing2,claude,lr,True,5,1,False,0,1,50/50,1,0.6456766917293233,0.6449122807017544
boxing2,claude,lr,True,5,1,False,0,1,50/50,2,0.6797235023041475,0.6799815285153543
boxing2,claude,lr,True,5,1,False,0,1,50/50,3,0.7211981566820276,0.7088460645460877
boxing2,claude,lr,True,5,1,False,0,1,50/50,4,0.684995340167754,0.6866096866096867
boxing2,claude,lr,True,5,1,False,0,1,67/33,0,0.75,0.7390835579514825
boxing2,claude,lr,True,5,1,False,0,1,67/33,1,0.6964285714285714,0.6757894736842105
boxing2,claude,lr,True,5,1,False,0,1,67/33,2,0.7708333333333333,0.7708333333333333
boxing2,claude,lr,True,5,1,False,0,1,67/33,3,0.7184265010351967,0.7124183006535948
boxing2,claude,lr,True,5,1,False,0,1,67/33,4,0.6862745098039216,0.6757894736842105
creditscore,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.8229411764705883,0.8357843137254901
creditscore,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.7141176470588235,0.7099567099567099
creditscore,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.7261029411764706,0.6925775978407558
creditscore,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.7214912280701754,0.7386738673867387
creditscore,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.7369614512471656,0.7536764705882353
creditscore,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.6271929824561403,0.6426250812215724
creditscore,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.8223684210526316,0.8133333333333332
creditscore,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.7625,0.7258771929824561
creditscore,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.7361111111111112,0.7668997668997669
creditscore,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.7214452214452214,0.72875226039783
creditscore,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.8636363636363636,0.8636363636363636
creditscore,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.7087912087912087,0.6980392156862745
creditscore,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.8125,0.8563134978229319
creditscore,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.8125,0.8563134978229319
creditscore,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.9655172413793103,0.8821428571428571
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,1,0.97,0.9439955419336863
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,2,0.875,0.9097035040431267
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,3,0.9424342105263157,0.9287234042553192
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,2,0.95,0.9675113710201428
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,2,0.9375,0.9568627450980391
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,3,0.9375,0.9568627450980391
creditscore,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gpt-4o,lr,True,5,1,False,0,1,33/67,0,0.8029411764705883,0.8029411764705883
creditscore,gpt-4o,lr,True,5,1,False,0,1,33/67,1,0.6741176470588235,0.6564102564102564
creditscore,gpt-4o,lr,True,5,1,False,0,1,33/67,2,0.7457107843137255,0.7199777096684313
creditscore,gpt-4o,lr,True,5,1,False,0,1,33/67,3,0.7373903508771931,0.7486291486291486
creditscore,gpt-4o,lr,True,5,1,False,0,1,33/67,4,0.7369614512471656,0.7536764705882353
creditscore,gpt-4o,lr,True,5,1,False,0,1,50/50,0,0.7653508771929824,0.7890295358649788
creditscore,gpt-4o,lr,True,5,1,False,0,1,50/50,1,0.7697368421052632,0.7328800388538126
creditscore,gpt-4o,lr,True,5,1,False,0,1,50/50,2,0.725,0.7086247086247086
creditscore,gpt-4o,lr,True,5,1,False,0,1,50/50,3,0.8293650793650793,0.8440748440748441
creditscore,gpt-4o,lr,True,5,1,False,0,1,50/50,4,0.8251748251748252,0.8251748251748252
creditscore,gpt-4o,lr,True,5,1,False,0,1,67/33,0,0.8181818181818181,0.8253968253968254
creditscore,gpt-4o,lr,True,5,1,False,0,1,67/33,1,0.7994505494505495,0.7843137254901961
creditscore,gpt-4o,lr,True,5,1,False,0,1,67/33,2,0.69,0.6980392156862745
creditscore,gpt-4o,lr,True,5,1,False,0,1,67/33,3,0.9175,0.9175
creditscore,gpt-4o,lr,True,5,1,False,0,1,67/33,4,0.9482758620689655,0.8363636363636364
creditscore,gpt-o1,mlp,True,5,1,False,0,1,33/67,0,0.6364705882352941,0.6521287642782969
creditscore,gpt-o1,mlp,True,5,1,False,0,1,33/67,1,0.7423529411764705,0.6954545454545455
creditscore,gpt-o1,mlp,True,5,1,False,0,1,33/67,2,0.642156862745098,0.6326118326118326
creditscore,gpt-o1,mlp,True,5,1,False,0,1,33/67,3,0.8952850877192983,0.8769997377393128
creditscore,gpt-o1,mlp,True,5,1,False,0,1,33/67,4,0.691609977324263,0.7139573070607553
creditscore,gpt-o1,mlp,True,5,1,False,0,1,50/50,0,0.7521929824561404,0.7668997668997669
creditscore,gpt-o1,mlp,True,5,1,False,0,1,50/50,1,0.7127192982456141,0.7066666666666668
creditscore,gpt-o1,mlp,True,5,1,False,0,1,50/50,2,0.7,0.6710526315789473
creditscore,gpt-o1,mlp,True,5,1,False,0,1,50/50,3,0.8432539682539683,0.8666666666666667
creditscore,gpt-o1,mlp,True,5,1,False,0,1,50/50,4,0.8449883449883451,0.8133333333333332
creditscore,gpt-o1,mlp,True,5,1,False,0,1,67/33,0,0.6818181818181818,0.6944444444444444
creditscore,gpt-o1,mlp,True,5,1,False,0,1,67/33,1,0.760989010989011,0.7226890756302521
creditscore,gpt-o1,mlp,True,5,1,False,0,1,67/33,2,0.69,0.6980392156862745
creditscore,gpt-o1,mlp,True,5,1,False,0,1,67/33,3,0.7925,0.8186813186813187
creditscore,gpt-o1,mlp,True,5,1,False,0,1,67/33,4,0.9655172413793103,0.8821428571428571
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,1,0.97,0.9439955419336863
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,2,0.875,0.9097035040431267
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,3,0.9424342105263157,0.9287234042553192
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,2,0.95,0.9675113710201428
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,2,0.9375,0.9568627450980391
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,3,0.9375,0.9568627450980391
creditscore,gpt-o1,hgbdt,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gpt-o1,lr,True,5,1,False,0,1,33/67,0,0.7052941176470588,0.72911051212938
creditscore,gpt-o1,lr,True,5,1,False,0,1,33/67,1,0.7723529411764706,0.7364280094413848
creditscore,gpt-o1,lr,True,5,1,False,0,1,33/67,2,0.5894607843137255,0.5894607843137255
creditscore,gpt-o1,lr,True,5,1,False,0,1,33/67,3,0.8267543859649122,0.8319866258010589
creditscore,gpt-o1,lr,True,5,1,False,0,1,33/67,4,0.7193877551020409,0.7423076923076923
creditscore,gpt-o1,lr,True,5,1,False,0,1,50/50,0,0.7521929824561404,0.7668997668997669
creditscore,gpt-o1,lr,True,5,1,False,0,1,50/50,1,0.8793859649122806,0.8300145701796988
creditscore,gpt-o1,lr,True,5,1,False,0,1,50/50,2,0.7124999999999999,0.6894409937888198
creditscore,gpt-o1,lr,True,5,1,False,0,1,50/50,3,0.7797619047619048,0.7920997920997921
creditscore,gpt-o1,lr,True,5,1,False,0,1,50/50,4,0.754079254079254,0.745906267645398
creditscore,gpt-o1,lr,True,5,1,False,0,1,67/33,0,0.9090909090909091,0.8998988877654196
creditscore,gpt-o1,lr,True,5,1,False,0,1,67/33,1,0.7994505494505495,0.7843137254901961
creditscore,gpt-o1,lr,True,5,1,False,0,1,67/33,2,0.7324999999999999,0.7226890756302521
creditscore,gpt-o1,lr,True,5,1,False,0,1,67/33,3,0.855,0.8705882352941177
creditscore,gpt-o1,lr,True,5,1,False,0,1,67/33,4,0.9655172413793103,0.8821428571428571
creditscore,gemini,mlp,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,mlp,True,5,1,False,0,1,33/67,1,0.98,0.9620181405895691
creditscore,gemini,mlp,True,5,1,False,0,1,33/67,2,0.8982843137254901,0.8817647058823529
creditscore,gemini,mlp,True,5,1,False,0,1,33/67,3,0.9632675438596491,0.9632675438596491
creditscore,gemini,mlp,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,mlp,True,5,1,False,0,1,50/50,0,0.9736842105263157,0.9480249480249481
creditscore,gemini,mlp,True,5,1,False,0,1,50/50,1,0.9342105263157895,0.878581835842642
creditscore,gemini,mlp,True,5,1,False,0,1,50/50,2,1.0,1.0
creditscore,gemini,mlp,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,gemini,mlp,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,mlp,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,mlp,True,5,1,False,0,1,67/33,1,0.9807692307692308,0.9568627450980391
creditscore,gemini,mlp,True,5,1,False,0,1,67/33,2,1.0,1.0
creditscore,gemini,mlp,True,5,1,False,0,1,67/33,3,1.0,1.0
creditscore,gemini,mlp,True,5,1,False,0,1,67/33,4,0.9655172413793103,0.8821428571428571
creditscore,gemini,hgbdt,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,hgbdt,True,5,1,False,0,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,hgbdt,True,5,1,False,0,1,33/67,2,0.875,0.9097035040431267
creditscore,gemini,hgbdt,True,5,1,False,0,1,33/67,3,0.8898026315789473,0.8898026315789473
creditscore,gemini,hgbdt,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,hgbdt,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,hgbdt,True,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,gemini,hgbdt,True,5,1,False,0,1,50/50,2,0.95,0.9675113710201428
creditscore,gemini,hgbdt,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,gemini,hgbdt,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,hgbdt,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,hgbdt,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,gemini,hgbdt,True,5,1,False,0,1,67/33,2,0.9375,0.9568627450980391
creditscore,gemini,hgbdt,True,5,1,False,0,1,67/33,3,0.9375,0.9568627450980391
creditscore,gemini,hgbdt,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gemini,lr,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,lr,True,5,1,False,0,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,lr,True,5,1,False,0,1,33/67,2,0.9080882352941176,0.8994899489948995
creditscore,gemini,lr,True,5,1,False,0,1,33/67,3,0.9473684210526316,0.9620181405895691
creditscore,gemini,lr,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,lr,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,lr,True,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,gemini,lr,True,5,1,False,0,1,50/50,2,1.0,1.0
creditscore,gemini,lr,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,gemini,lr,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,lr,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,lr,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,gemini,lr,True,5,1,False,0,1,67/33,2,1.0,1.0
creditscore,gemini,lr,True,5,1,False,0,1,67/33,3,1.0,1.0
creditscore,gemini,lr,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,claude,mlp,True,5,1,False,0,1,33/67,0,0.8129411764705883,0.8190819081908192
creditscore,claude,mlp,True,5,1,False,0,1,33/67,1,0.8017647058823529,0.7572463768115942
creditscore,claude,mlp,True,5,1,False,0,1,33/67,2,0.735906862745098,0.7061403508771931
creditscore,claude,mlp,True,5,1,False,0,1,33/67,3,0.7637061403508771,0.7721088435374149
creditscore,claude,mlp,True,5,1,False,0,1,33/67,4,0.7369614512471656,0.7536764705882353
creditscore,claude,mlp,True,5,1,False,0,1,50/50,0,0.8355263157894737,0.8355263157894737
creditscore,claude,mlp,True,5,1,False,0,1,50/50,1,0.8245614035087719,0.7814473045167557
creditscore,claude,mlp,True,5,1,False,0,1,50/50,2,0.8125,0.8125
creditscore,claude,mlp,True,5,1,False,0,1,50/50,3,0.7440476190476191,0.76
creditscore,claude,mlp,True,5,1,False,0,1,50/50,4,0.7797202797202798,0.7890295358649788
creditscore,claude,mlp,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,claude,mlp,True,5,1,False,0,1,67/33,1,0.760989010989011,0.7226890756302521
creditscore,claude,mlp,True,5,1,False,0,1,67/33,2,0.7925,0.8186813186813187
creditscore,claude,mlp,True,5,1,False,0,1,67/33,3,0.73,0.760522496371553
creditscore,claude,mlp,True,5,1,False,0,1,67/33,4,0.9655172413793103,0.8821428571428571
creditscore,claude,hgbdt,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,claude,hgbdt,True,5,1,False,0,1,33/67,1,0.97,0.9439955419336863
creditscore,claude,hgbdt,True,5,1,False,0,1,33/67,2,0.875,0.9097035040431267
creditscore,claude,hgbdt,True,5,1,False,0,1,33/67,3,0.8898026315789473,0.8898026315789473
creditscore,claude,hgbdt,True,5,1,False,0,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,claude,hgbdt,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,claude,hgbdt,True,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,claude,hgbdt,True,5,1,False,0,1,50/50,2,0.95,0.9675113710201428
creditscore,claude,hgbdt,True,5,1,False,0,1,50/50,3,0.9642857142857143,0.9746321664129882
creditscore,claude,hgbdt,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,claude,hgbdt,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,claude,hgbdt,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,claude,hgbdt,True,5,1,False,0,1,67/33,2,0.9375,0.9568627450980391
creditscore,claude,hgbdt,True,5,1,False,0,1,67/33,3,0.9375,0.9568627450980391
creditscore,claude,hgbdt,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,claude,lr,True,5,1,False,0,1,33/67,0,0.7335294117647059,0.7199777096684313
creditscore,claude,lr,True,5,1,False,0,1,33/67,1,0.8023529411764705,0.7796052631578947
creditscore,claude,lr,True,5,1,False,0,1,33/67,2,0.7457107843137255,0.7199777096684313
creditscore,claude,lr,True,5,1,False,0,1,33/67,3,0.7637061403508771,0.7721088435374149
creditscore,claude,lr,True,5,1,False,0,1,33/67,4,0.7471655328798186,0.7691825869088631
creditscore,claude,lr,True,5,1,False,0,1,50/50,0,0.7807017543859649,0.7807017543859649
creditscore,claude,lr,True,5,1,False,0,1,50/50,1,0.8245614035087719,0.7814473045167557
creditscore,claude,lr,True,5,1,False,0,1,50/50,2,0.7749999999999999,0.7967479674796748
creditscore,claude,lr,True,5,1,False,0,1,50/50,3,0.7658730158730158,0.7716894977168949
creditscore,claude,lr,True,5,1,False,0,1,50/50,4,0.8251748251748252,0.8251748251748252
creditscore,claude,lr,True,5,1,False,0,1,67/33,0,0.9545454545454546,0.9345238095238095
creditscore,claude,lr,True,5,1,False,0,1,67/33,1,0.760989010989011,0.7226890756302521
creditscore,claude,lr,True,5,1,False,0,1,67/33,2,0.7725,0.7843137254901961
creditscore,claude,lr,True,5,1,False,0,1,67/33,3,0.8975,0.8811524609843937
creditscore,claude,lr,True,5,1,False,0,1,67/33,4,0.9482758620689655,0.8363636363636364
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,33/67,0,0.7647058823529411,0.7552447552447552
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,33/67,1,0.6895424836601307,0.6815550041356493
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,33/67,2,0.8006535947712419,0.8
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,33/67,3,0.6650326797385621,0.6328671328671329
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,33/67,4,0.7156862745098038,0.7140522875816994
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,50/50,0,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,50/50,1,0.5515151515151515,0.5384615384615384
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,50/50,2,0.6845238095238095,0.6848484848484848
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,50/50,3,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,50/50,4,0.8511904761904762,0.8461538461538461
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,67/33,0,0.7777777777777777,0.775
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,67/33,1,0.7272727272727273,0.6625
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,67/33,2,0.65,0.6493506493506493
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,67/33,3,0.725,0.7213622291021672
japansolvent,gpt-4o,mlp,True,5,1,False,0,1,67/33,4,0.875,0.8285714285714285
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,0,0.7663398692810457,0.7619047619047619
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,1,0.8300653594771241,0.8284313725490196
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,2,0.826797385620915,0.8273026315789473
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,3,0.8333333333333333,0.825
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,33/67,4,0.803921568627451,0.7973531844499586
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,0,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,1,0.8,0.7678571428571428
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,2,0.8452380952380952,0.8452380952380952
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,3,0.8095238095238095,0.8074074074074074
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,0,0.7222222222222222,0.7213622291021672
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,2,0.6625,0.6625
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,3,0.95,0.9442724458204335
japansolvent,gpt-4o,hgbdt,True,5,1,False,0,1,67/33,4,0.8333333333333333,0.775
japansolvent,gpt-4o,lr,True,5,1,False,0,1,33/67,0,0.7352941176470589,0.72
japansolvent,gpt-4o,lr,True,5,1,False,0,1,33/67,1,0.7173202614379085,0.712171052631579
japansolvent,gpt-4o,lr,True,5,1,False,0,1,33/67,2,0.8284313725490196,0.8284313725490196
japansolvent,gpt-4o,lr,True,5,1,False,0,1,33/67,3,0.8316993464052287,0.8273026315789473
japansolvent,gpt-4o,lr,True,5,1,False,0,1,33/67,4,0.8022875816993464,0.7993447993447993
japansolvent,gpt-4o,lr,True,5,1,False,0,1,50/50,0,0.7857142857142857,0.7636363636363637
japansolvent,gpt-4o,lr,True,5,1,False,0,1,50/50,1,0.6757575757575758,0.6533333333333333
