dataset,method,num_trees,iter,decision_tree,description,num_examples,max_tree_depth,temperature,split,accuracy,f1_score
colic,gemini,5,3,True,False,1,2,0,67/33,0.5943262411347517,0.5763888888888888
colic,gemini,5,4,True,False,1,2,0,67/33,0.5,0.2947976878612717
colic,claude,5,0,True,False,1,2,0,33/67,0.5480263157894737,0.5258183608171302
colic,claude,5,1,True,False,1,2,0,33/67,0.5207505821120395,0.5054162289915967
colic,claude,5,2,True,False,1,2,0,33/67,0.5437140804597701,0.5123716767570413
colic,claude,5,3,True,False,1,2,0,33/67,0.5722319602687701,0.5324510723750268
colic,claude,5,4,True,False,1,2,0,33/67,0.5258656654151022,0.4938939431194164
colic,claude,5,0,True,False,1,2,0,50/50,0.5222485354605508,0.4997635933806146
colic,claude,5,1,True,False,1,2,0,50/50,0.5245700245700246,0.5103489059727971
colic,claude,5,2,True,False,1,2,0,50/50,0.5592671070671819,0.5325534680373389
colic,claude,5,3,True,False,1,2,0,50/50,0.5964408725602756,0.5594573024740622
colic,claude,5,4,True,False,1,2,0,50/50,0.5267802048623966,0.5054201742726333
colic,claude,5,0,True,False,1,2,0,67/33,0.5658156028368795,0.5476912706437479
colic,claude,5,1,True,False,1,2,0,67/33,0.551490514905149,0.5137472134026887
colic,claude,5,2,True,False,1,2,0,67/33,0.5324822695035462,0.5080645161290323
colic,claude,5,3,True,False,1,2,0,67/33,0.5604255319148936,0.5327554928441847
colic,claude,5,4,True,False,1,2,0,67/33,0.5614471140568904,0.5404896421845575
heart_h,gpt-4o,5,0,True,False,1,2,0,33/67,0.5,0.3746031746031746
heart_h,gpt-4o,5,1,True,False,1,2,0,33/67,0.5,0.3785488958990536
heart_h,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.39009287925696595
heart_h,gpt-4o,5,3,True,False,1,2,0,33/67,0.5,0.384375
heart_h,gpt-4o,5,4,True,False,1,2,0,33/67,0.5,0.3862928348909657
heart_h,gpt-4o,5,0,True,False,1,2,0,50/50,0.5,0.35526315789473684
heart_h,gpt-4o,5,1,True,False,1,2,0,50/50,0.5,0.37446808510638296
heart_h,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,3,True,False,1,2,0,50/50,0.5,0.3975409836065574
heart_h,gpt-4o,5,4,True,False,1,2,0,50/50,0.5,0.3925619834710744
heart_h,gpt-4o,5,0,True,False,1,2,0,67/33,0.5,0.3422818791946309
heart_h,gpt-4o,5,1,True,False,1,2,0,67/33,0.5,0.35947712418300654
heart_h,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.3875
heart_h,gpt-4o,5,3,True,False,1,2,0,67/33,0.5,0.3875
heart_h,gpt-4o,5,4,True,False,1,2,0,67/33,0.5,0.3950617283950617
heart_h,gemini,5,0,True,False,1,2,0,33/67,0.3545376528641922,0.25372686888507345
heart_h,gemini,5,1,True,False,1,2,0,33/67,0.3548160173160173,0.22294444444444445
heart_h,gemini,5,2,True,False,1,2,0,33/67,0.3138274088978314,0.18982683982683982
heart_h,gemini,5,3,True,False,1,2,0,33/67,0.5313667325862448,0.43173076923076925
heart_h,gemini,5,4,True,False,1,2,0,33/67,0.4766349977905435,0.2681292964750622
heart_h,gemini,5,0,True,False,1,2,0,50/50,0.3504489337822671,0.2682198327359617
heart_h,gemini,5,1,True,False,1,2,0,50/50,0.3616140215716487,0.23283821758329987
heart_h,gemini,5,2,True,False,1,2,0,50/50,0.32257085020242915,0.1930531940733544
heart_h,gemini,5,3,True,False,1,2,0,50/50,0.5330927835051547,0.41423149905123335
heart_h,gemini,5,4,True,False,1,2,0,50/50,0.48603238866396764,0.2653061224489796
heart_h,gemini,5,0,True,False,1,2,0,67/33,0.32895285773884025,0.25071322606413327
heart_h,gemini,5,1,True,False,1,2,0,67/33,0.36046511627906974,0.24031007751937986
heart_h,gemini,5,2,True,False,1,2,0,67/33,0.3333333333333333,0.19672131147540983
heart_h,gemini,5,3,True,False,1,2,0,67/33,0.5295698924731183,0.43388960205391525
heart_h,gemini,5,4,True,False,1,2,0,67/33,0.4931066176470588,0.26899766899766897
heart_h,claude,5,0,True,False,1,2,0,33/67,0.3545376528641922,0.25372686888507345
heart_h,claude,5,1,True,False,1,2,0,33/67,0.3390151515151515,0.2359992406367803
heart_h,claude,5,2,True,False,1,2,0,33/67,0.3226581712497205,0.21442526428475844
heart_h,claude,5,3,True,False,1,2,0,33/67,0.3730498791474401,0.25736989124833887
heart_h,claude,5,4,True,False,1,2,0,33/67,0.3694763588157313,0.2429891259913335
heart_h,claude,5,0,True,False,1,2,0,50/50,0.3504489337822671,0.2682198327359617
heart_h,claude,5,1,True,False,1,2,0,50/50,0.33907935285053925,0.23557692307692307
heart_h,claude,5,2,True,False,1,2,0,50/50,0.3340080971659919,0.22557471264367815
heart_h,claude,5,3,True,False,1,2,0,50/50,0.3657731958762887,0.23555469953775038
heart_h,claude,5,4,True,False,1,2,0,50/50,0.382085020242915,0.2501821714840904
heart_h,claude,5,0,True,False,1,2,0,67/33,0.32895285773884025,0.25071322606413327
heart_h,claude,5,1,True,False,1,2,0,67/33,0.3346723044397463,0.23808450704225353
heart_h,claude,5,2,True,False,1,2,0,67/33,0.3517025089605734,0.24721410797360163
heart_h,claude,5,3,True,False,1,2,0,67/33,0.3794802867383512,0.2620320855614973
heart_h,claude,5,4,True,False,1,2,0,67/33,0.39889705882352944,0.2620320855614973
hepatitis,gpt-4o,5,0,True,False,1,2,0,33/67,0.38691796008869184,0.268960414354421
hepatitis,gpt-4o,5,1,True,False,1,2,0,33/67,0.3392857142857143,0.23862477990918357
hepatitis,gpt-4o,5,2,True,False,1,2,0,33/67,0.36902844873859364,0.25954692556634307
hepatitis,gpt-4o,5,3,True,False,1,2,0,33/67,0.36240703177822853,0.24553571428571427
hepatitis,gpt-4o,5,4,True,False,1,2,0,33/67,0.4475043029259897,0.28846153846153844
hepatitis,gpt-4o,5,0,True,False,1,2,0,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gpt-4o,5,1,True,False,1,2,0,50/50,0.3080357142857143,0.22619047619047616
hepatitis,gpt-4o,5,2,True,False,1,2,0,50/50,0.32857142857142857,0.24046872421191615
hepatitis,gpt-4o,5,3,True,False,1,2,0,50/50,0.3333333333333333,0.21472190130384552
hepatitis,gpt-4o,5,4,True,False,1,2,0,50/50,0.43490838958534234,0.28157894736842104
hepatitis,gpt-4o,5,0,True,False,1,2,0,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gpt-4o,5,1,True,False,1,2,0,67/33,0.2650793650793651,0.22683949675943577
hepatitis,gpt-4o,5,2,True,False,1,2,0,67/33,0.37142857142857144,0.23076923076923078
hepatitis,gpt-4o,5,3,True,False,1,2,0,67/33,0.3824289405684755,0.2648809523809524
hepatitis,gpt-4o,5,4,True,False,1,2,0,67/33,0.4358974358974359,0.30666666666666664
hepatitis,gemini,5,0,True,False,1,2,0,33/67,0.38691796008869184,0.268960414354421
hepatitis,gemini,5,1,True,False,1,2,0,33/67,0.3773809523809524,0.24031437817845586
hepatitis,gemini,5,2,True,False,1,2,0,33/67,0.36902844873859364,0.25954692556634307
hepatitis,gemini,5,3,True,False,1,2,0,33/67,0.3803245436105477,0.23862477990918357
hepatitis,gemini,5,4,True,False,1,2,0,33/67,0.5906483075157773,0.3749422098936662
hepatitis,gemini,5,0,True,False,1,2,0,50/50,0.3860887096774194,0.2801582069874753
hepatitis,gemini,5,1,True,False,1,2,0,50/50,0.328125,0.2167901234567901
hepatitis,gemini,5,2,True,False,1,2,0,50/50,0.32857142857142857,0.24046872421191615
hepatitis,gemini,5,3,True,False,1,2,0,50/50,0.36742424242424243,0.2167901234567901
hepatitis,gemini,5,4,True,False,1,2,0,50/50,0.5853423336547734,0.38421052631578945
hepatitis,gemini,5,0,True,False,1,2,0,67/33,0.4041666666666667,0.30666666666666664
hepatitis,gemini,5,1,True,False,1,2,0,67/33,0.32539682539682535,0.23615819209039546
hepatitis,gemini,5,2,True,False,1,2,0,67/33,0.37142857142857144,0.23076923076923078
hepatitis,gemini,5,3,True,False,1,2,0,67/33,0.3708010335917313,0.24749536178107606
hepatitis,gemini,5,4,True,False,1,2,0,67/33,0.5641025641025641,0.38095238095238093
hepatitis,claude,5,0,True,False,1,2,0,33/67,0.5,0.1746031746031746
hepatitis,claude,5,1,True,False,1,2,0,33/67,0.6345238095238095,0.6370808678500985
hepatitis,claude,5,2,True,False,1,2,0,33/67,0.4782608695652174,0.1746031746031746
hepatitis,claude,5,3,True,False,1,2,0,33/67,0.47058823529411764,0.13333333333333333
hepatitis,claude,5,4,True,False,1,2,0,33/67,0.5,0.168
hepatitis,claude,5,0,True,False,1,2,0,50/50,0.5,0.1702127659574468
hepatitis,claude,5,1,True,False,1,2,0,50/50,0.6160714285714286,0.6192937123169682
hepatitis,claude,5,2,True,False,1,2,0,50/50,0.5,0.16129032258064516
hepatitis,claude,5,3,True,False,1,2,0,50/50,0.5,0.13333333333333333
hepatitis,claude,5,4,True,False,1,2,0,50/50,0.5,0.17894736842105263
hepatitis,claude,5,0,True,False,1,2,0,67/33,0.5,0.1875
hepatitis,claude,5,1,True,False,1,2,0,67/33,0.6365079365079365,0.6132521974306965
hepatitis,claude,5,2,True,False,1,2,0,67/33,0.5,0.16129032258064516
hepatitis,claude,5,3,True,False,1,2,0,67/33,0.5,0.14754098360655737
hepatitis,claude,5,4,True,False,1,2,0,67/33,0.5,0.2
house_votes_84,gpt-4o,5,0,True,False,1,2,0,33/67,0.5274032187907786,0.4582560296846011
house_votes_84,gpt-4o,5,1,True,False,1,2,0,33/67,0.5079420579420579,0.44397822826618133
house_votes_84,gpt-4o,5,2,True,False,1,2,0,33/67,0.9456308777429467,0.9462860086089548
house_votes_84,gpt-4o,5,3,True,False,1,2,0,33/67,0.5118900479557027,0.4420756234915527
house_votes_84,gpt-4o,5,4,True,False,1,2,0,33/67,0.5145377488665484,0.4516566240467676
house_votes_84,gpt-4o,5,0,True,False,1,2,0,50/50,0.5440428380187416,0.49392857142857144
house_votes_84,gpt-4o,5,1,True,False,1,2,0,50/50,0.505863539445629,0.4340055548846758
house_votes_84,gpt-4o,5,2,True,False,1,2,0,50/50,0.9541107308940949,0.9523601398601399
house_votes_84,gpt-4o,5,3,True,False,1,2,0,50/50,0.5108391608391608,0.44174938857718316
house_votes_84,gpt-4o,5,4,True,False,1,2,0,50/50,0.5326840396595596,0.47650085763293315
house_votes_84,gpt-4o,5,0,True,False,1,2,0,67/33,0.5485164394546913,0.5
house_votes_84,gpt-4o,5,1,True,False,1,2,0,67/33,0.510551948051948,0.44566758965354225
house_votes_84,gpt-4o,5,2,True,False,1,2,0,67/33,0.9701430644826872,0.9701430644826872
house_votes_84,gpt-4o,5,3,True,False,1,2,0,67/33,0.5074074074074074,0.44963144963144963
house_votes_84,gpt-4o,5,4,True,False,1,2,0,67/33,0.5095238095238095,0.42245989304812837
house_votes_84,gemini,5,0,True,False,1,2,0,33/67,0.1997970131941424,0.1980281690140845
house_votes_84,gemini,5,1,True,False,1,2,0,33/67,0.5531468531468532,0.3897832817337461
house_votes_84,gemini,5,2,True,False,1,2,0,33/67,0.5525078369905956,0.398680465378612
house_votes_84,gemini,5,3,True,False,1,2,0,33/67,0.1932565382904039,0.18489326765188835
house_votes_84,gemini,5,4,True,False,1,2,0,33/67,0.13246599645180365,0.10450577966501533
house_votes_84,gemini,5,0,True,False,1,2,0,50/50,0.19129852744310577,0.1872353870458136
house_votes_84,gemini,5,1,True,False,1,2,0,50/50,0.5537491115849325,0.39718833507610085
house_votes_84,gemini,5,2,True,False,1,2,0,50/50,0.5476879880670352,0.3924421350968351
house_votes_84,gemini,5,3,True,False,1,2,0,50/50,0.1867132867132867,0.17888180459987796
house_votes_84,gemini,5,4,True,False,1,2,0,50/50,0.14552075107484427,0.118492643167143
house_votes_84,gemini,5,0,True,False,1,2,0,67/33,0.18765036086607859,0.18055555555555555
house_votes_84,gemini,5,1,True,False,1,2,0,67/33,0.5592532467532467,0.41292952824694235
house_votes_84,gemini,5,2,True,False,1,2,0,67/33,0.5659340659340659,0.40299134085541854
house_votes_84,gemini,5,3,True,False,1,2,0,67/33,0.17407407407407408,0.15130434782608695
house_votes_84,gemini,5,4,True,False,1,2,0,67/33,0.1142857142857143,0.09090909090909091
house_votes_84,claude,5,0,True,False,1,2,0,33/67,0.5718911604079069,0.44219396032867536
house_votes_84,claude,5,1,True,False,1,2,0,33/67,0.5531468531468532,0.3897832817337461
house_votes_84,claude,5,2,True,False,1,2,0,33/67,0.09678683385579936,0.10353296807103722
house_votes_84,claude,5,3,True,False,1,2,0,33/67,0.5614525139664804,0.40449190080926956
house_votes_84,claude,5,4,True,False,1,2,0,33/67,0.08495958998620146,0.09162895927601811
house_votes_84,claude,5,0,True,False,1,2,0,50/50,0.5680499776885319,0.42106227106227107
house_votes_84,claude,5,1,True,False,1,2,0,50/50,0.5537491115849325,0.39718833507610085
house_votes_84,claude,5,2,True,False,1,2,0,50/50,0.09928051241554794,0.10638659388739036
house_votes_84,claude,5,3,True,False,1,2,0,50/50,0.5615384615384615,0.41303731695795937
house_votes_84,claude,5,4,True,False,1,2,0,50/50,0.07067649381416162,0.0756281248022277
house_votes_84,claude,5,0,True,False,1,2,0,67/33,0.5553327987169205,0.4122448979591837
house_votes_84,claude,5,1,True,False,1,2,0,67/33,0.5592532467532467,0.41292952824694235
house_votes_84,claude,5,2,True,False,1,2,0,67/33,0.08635703918722787,0.09680556230855253
house_votes_84,claude,5,3,True,False,1,2,0,67/33,0.5388888888888889,0.3548874615426135
house_votes_84,claude,5,4,True,False,1,2,0,67/33,0.07023809523809524,0.07420118915260791
irish,gpt-4o,5,0,True,False,1,2,0,33/67,0.5,0.31069958847736623
irish,gpt-4o,5,1,True,False,1,2,0,33/67,0.5,0.3064182194616977
irish,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.3149284253578732
irish,gpt-4o,5,3,True,False,1,2,0,33/67,0.6314551461610285,0.6234746307000643
irish,gpt-4o,5,4,True,False,1,2,0,33/67,0.6403068644560792,0.6268523716594934
irish,gpt-4o,5,0,True,False,1,2,0,50/50,0.5,0.3131868131868132
irish,gpt-4o,5,1,True,False,1,2,0,50/50,0.5,0.3055555555555556
irish,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.30939226519337015
irish,gpt-4o,5,3,True,False,1,2,0,50/50,0.6192595459236325,0.6116955693263519
irish,gpt-4o,5,4,True,False,1,2,0,50/50,0.6586084905660378,0.6439943039088625
irish,gpt-4o,5,0,True,False,1,2,0,67/33,0.5,0.32098765432098764
irish,gpt-4o,5,1,True,False,1,2,0,67/33,0.5,0.3008474576271186
irish,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.3237704918032787
irish,gpt-4o,5,3,True,False,1,2,0,67/33,0.6646616541353383,0.6484719365265942
irish,gpt-4o,5,4,True,False,1,2,0,67/33,0.6956847467785436,0.6785989929802638
irish,gemini,5,0,True,False,1,2,0,33/67,0.8144795565793261,0.8191952653912007
irish,gemini,5,1,True,False,1,2,0,33/67,0.7038770053475936,0.6981201095636191
irish,gemini,5,2,True,False,1,2,0,33/67,0.8142534261318791,0.8176340871554977
irish,gemini,5,3,True,False,1,2,0,33/67,0.8182683329742153,0.8217038614006753
irish,gemini,5,4,True,False,1,2,0,33/67,0.5829152123327516,0.46801498127340824
irish,gemini,5,0,True,False,1,2,0,50/50,0.8193369453044376,0.8237781954887218
irish,gemini,5,1,True,False,1,2,0,50/50,0.7230519480519481,0.7157771693007318
irish,gemini,5,2,True,False,1,2,0,50/50,0.8236930641821947,0.8288786123307568
irish,gemini,5,3,True,False,1,2,0,50/50,0.8214654282765738,0.8255698053026779
irish,gemini,5,4,True,False,1,2,0,50/50,0.5855607966457023,0.47119571979594377
irish,gemini,5,0,True,False,1,2,0,67/33,0.8160919540229885,0.8173733826953169
irish,gemini,5,1,True,False,1,2,0,67/33,0.7116421935870543,0.6969585659712019
irish,gemini,5,2,True,False,1,2,0,67/33,0.8190314983809244,0.8197672228709179
irish,gemini,5,3,True,False,1,2,0,67/33,0.8699248120300752,0.8783988208370506
irish,gemini,5,4,True,False,1,2,0,67/33,0.5993407252022775,0.4994944388270981
irish,claude,5,0,True,False,1,2,0,33/67,0.7765260581629715,0.7800187617260788
irish,claude,5,1,True,False,1,2,0,33/67,0.801813845931493,0.8067259733492146
irish,claude,5,2,True,False,1,2,0,33/67,0.7762610317858937,0.7783834148614023
irish,claude,5,3,True,False,1,2,0,33/67,0.7840264310852546,0.7868956743002544
irish,claude,5,4,True,False,1,2,0,33/67,0.794066317626527,0.8005669737774628
irish,claude,5,0,True,False,1,2,0,50/50,0.7900541795665634,0.7932524345580665
irish,claude,5,1,True,False,1,2,0,50/50,0.8081168831168831,0.8128088653721359
irish,claude,5,2,True,False,1,2,0,50/50,0.7807324016563146,0.7848137584175794
irish,claude,5,3,True,False,1,2,0,50/50,0.7856682146542828,0.7886228354978355
irish,claude,5,4,True,False,1,2,0,50/50,0.8014281970649895,0.8086051140713519
irish,claude,5,0,True,False,1,2,0,67/33,0.7789566755083996,0.7784725152479957
irish,claude,5,1,True,False,1,2,0,67/33,0.830536409949056,0.8321970695694754
irish,claude,5,2,True,False,1,2,0,67/33,0.7630997939358257,0.7612701797136765
irish,claude,5,3,True,False,1,2,0,67/33,0.8323308270676693,0.8428571428571429
irish,claude,5,4,True,False,1,2,0,67/33,0.8272400359604435,0.8340810643564356
labor,gpt-4o,5,0,True,False,1,2,0,33/67,0.325,0.3076923076923077
labor,gpt-4o,5,1,True,False,1,2,0,33/67,0.375,0.3668831168831169
labor,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.4264705882352941
labor,gpt-4o,5,3,True,False,1,2,0,33/67,0.3695652173913043,0.30357142857142855
labor,gpt-4o,5,4,True,False,1,2,0,33/67,0.3846153846153846,0.3668831168831169
labor,gpt-4o,5,0,True,False,1,2,0,50/50,0.43434343434343436,0.3958333333333333
labor,gpt-4o,5,1,True,False,1,2,0,50/50,0.35,0.32558139534883723
labor,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.42
labor,gpt-4o,5,3,True,False,1,2,0,50/50,0.425,0.3695652173913043
labor,gpt-4o,5,4,True,False,1,2,0,50/50,0.4305555555555556,0.41550387596899224
labor,gpt-4o,5,0,True,False,1,2,0,67/33,0.4571428571428572,0.4571428571428572
labor,gpt-4o,5,1,True,False,1,2,0,67/33,0.2916666666666667,0.2692307692307692
labor,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.42424242424242425
labor,gpt-4o,5,3,True,False,1,2,0,67/33,0.46153846153846156,0.3870967741935484
labor,gpt-4o,5,4,True,False,1,2,0,67/33,0.4464285714285714,0.4242424242424242
labor,gemini,5,0,True,False,1,2,0,33/67,0.7708333333333333,0.7771428571428571
labor,gemini,5,1,True,False,1,2,0,33/67,0.5,0.23529411764705882
labor,gemini,5,2,True,False,1,2,0,33/67,0.5,0.20408163265306123
labor,gemini,5,3,True,False,1,2,0,33/67,0.5,0.2909090909090909
labor,gemini,5,4,True,False,1,2,0,33/67,0.5,0.25
labor,gemini,5,0,True,False,1,2,0,50/50,0.7348484848484849,0.7387387387387387
labor,gemini,5,1,True,False,1,2,0,50/50,0.5,0.23684210526315788
labor,gemini,5,2,True,False,1,2,0,50/50,0.5,0.21621621621621623
labor,gemini,5,3,True,False,1,2,0,50/50,0.5,0.23684210526315788
labor,gemini,5,4,True,False,1,2,0,50/50,0.5,0.23684210526315788
labor,gemini,5,0,True,False,1,2,0,67/33,0.6285714285714286,0.6360153256704981
labor,gemini,5,1,True,False,1,2,0,67/33,0.5,0.2692307692307692
labor,gemini,5,2,True,False,1,2,0,67/33,0.5,0.20833333333333334
labor,gemini,5,3,True,False,1,2,0,67/33,0.5,0.24
labor,gemini,5,4,True,False,1,2,0,67/33,0.5,0.2692307692307692
labor,claude,5,0,True,False,1,2,0,33/67,0.6375,0.6388888888888888
labor,claude,5,1,True,False,1,2,0,33/67,0.6574074074074074,0.6608695652173913
labor,claude,5,2,True,False,1,2,0,33/67,0.6965517241379311,0.6834415584415584
labor,claude,5,3,True,False,1,2,0,33/67,0.6847826086956521,0.6884531590413943
labor,claude,5,4,True,False,1,2,0,33/67,0.6923076923076923,0.6990740740740741
labor,claude,5,0,True,False,1,2,0,50/50,0.5984848484848485,0.5972222222222222
labor,claude,5,1,True,False,1,2,0,50/50,0.7527777777777778,0.7751937984496124
labor,claude,5,2,True,False,1,2,0,50/50,0.7172619047619048,0.7087517934002869
labor,claude,5,3,True,False,1,2,0,50/50,0.6472222222222221,0.6547619047619048
labor,claude,5,4,True,False,1,2,0,50/50,0.6222222222222222,0.6255380200860832
labor,claude,5,0,True,False,1,2,0,67/33,0.5285714285714286,0.525
labor,claude,5,1,True,False,1,2,0,67/33,0.7440476190476191,0.7564102564102564
labor,claude,5,2,True,False,1,2,0,67/33,0.6928571428571428,0.6801346801346801
labor,claude,5,3,True,False,1,2,0,67/33,0.5512820512820513,0.5521885521885521
labor,claude,5,4,True,False,1,2,0,67/33,0.5178571428571428,0.5128205128205128
penguins,gpt-4o,5,0,True,False,1,2,0,33/67,0.7462338121578859,0.707361073132197
penguins,gpt-4o,5,1,True,False,1,2,0,33/67,0.6533705936147572,0.6499644963107035
penguins,gpt-4o,5,2,True,False,1,2,0,33/67,0.8233737051989579,0.8409282412151854
penguins,gpt-4o,5,3,True,False,1,2,0,33/67,0.6434368702661385,0.6388443553177254
penguins,gpt-4o,5,4,True,False,1,2,0,33/67,0.6353537936913897,0.6318084626830544
penguins,gpt-4o,5,0,True,False,1,2,0,50/50,0.7320329477286628,0.7017523624614134
penguins,gpt-4o,5,1,True,False,1,2,0,50/50,0.6554248366013072,0.6511835932914607
penguins,gpt-4o,5,2,True,False,1,2,0,50/50,0.8368502316006176,0.8619603904436026
penguins,gpt-4o,5,3,True,False,1,2,0,50/50,0.6551367849484678,0.644276186450535
penguins,gpt-4o,5,4,True,False,1,2,0,50/50,0.6315172315172315,0.6275616124184932
penguins,gpt-4o,5,0,True,False,1,2,0,67/33,0.7520231555319276,0.7155562815940174
penguins,gpt-4o,5,1,True,False,1,2,0,67/33,0.6309090909090909,0.6278156948657454
penguins,gpt-4o,5,2,True,False,1,2,0,67/33,0.8276643990929705,0.8518177163338455
penguins,gpt-4o,5,3,True,False,1,2,0,67/33,0.6830065359477123,0.667409291352037
penguins,gpt-4o,5,4,True,False,1,2,0,67/33,0.5892857142857143,0.585855876440921
penguins,gemini,5,0,True,False,1,2,0,33/67,0.5937514658814954,0.5711309523809524
penguins,gemini,5,1,True,False,1,2,0,33/67,0.8568470866607513,0.8693840159498089
penguins,gemini,5,2,True,False,1,2,0,33/67,0.6146499253058756,0.5520813353124191
penguins,gemini,5,3,True,False,1,2,0,33/67,0.1665954415954416,0.12378201160098128
penguins,gemini,5,4,True,False,1,2,0,33/67,0.6157971014492754,0.55970213804642
penguins,gemini,5,0,True,False,1,2,0,50/50,0.5892789756535544,0.5697323463309601
penguins,gemini,5,1,True,False,1,2,0,50/50,0.8512418300653595,0.8612312487823884
penguins,gemini,5,2,True,False,1,2,0,50/50,0.6118951521882421,0.5335069356293325
penguins,gemini,5,3,True,False,1,2,0,50/50,0.17985232067510548,0.13333333333333333
penguins,gemini,5,4,True,False,1,2,0,50/50,0.5875160875160875,0.5250953591862683
penguins,gemini,5,0,True,False,1,2,0,67/33,0.5578297595841456,0.5420392156862744
penguins,gemini,5,1,True,False,1,2,0,67/33,0.8236363636363636,0.8345266318950529
penguins,gemini,5,2,True,False,1,2,0,67/33,0.5818980074299223,0.4998566308243728
penguins,gemini,5,3,True,False,1,2,0,67/33,0.20228758169934644,0.13636363636363635
penguins,gemini,5,4,True,False,1,2,0,67/33,0.6319444444444444,0.5653789990707553
penguins,claude,5,0,True,False,1,2,0,33/67,0.931770207514695,0.9352850465335217
penguins,claude,5,1,True,False,1,2,0,33/67,0.9318385025174488,0.9374765898683992
penguins,claude,5,2,True,False,1,2,0,33/67,0.9216612960973863,0.9332686556150244
penguins,claude,5,3,True,False,1,2,0,33/67,0.922995274824543,0.9305965428482819
penguins,claude,5,4,True,False,1,2,0,33/67,0.9353537936913896,0.9426820098792817
penguins,claude,5,0,True,False,1,2,0,50/50,0.9120201086980094,0.9190290855827579
penguins,claude,5,1,True,False,1,2,0,50/50,0.9430065359477124,0.9439086778552243
penguins,claude,5,2,True,False,1,2,0,50/50,0.9540229885057471,0.9663878932696136
penguins,claude,5,3,True,False,1,2,0,50/50,0.917399443176316,0.9280478873271324
penguins,claude,5,4,True,False,1,2,0,50/50,0.924052624052624,0.9310161076978619
penguins,claude,5,0,True,False,1,2,0,67/33,0.9457735247208933,0.9578288172639907
penguins,claude,5,1,True,False,1,2,0,67/33,0.9345454545454546,0.9366533552580064
penguins,claude,5,2,True,False,1,2,0,67/33,0.9444444444444445,0.959385521885522
penguins,claude,5,3,True,False,1,2,0,67/33,0.926797385620915,0.9383030245099211
penguins,claude,5,4,True,False,1,2,0,67/33,0.9295634920634921,0.9402306032238489
posttrauma,gpt-4o,5,0,True,False,1,2,0,33/67,0.5750773993808049,0.5585874799357946
posttrauma,gpt-4o,5,1,True,False,1,2,0,33/67,0.6538461538461539,0.6869070208728653
posttrauma,gpt-4o,5,2,True,False,1,2,0,33/67,0.6245644599303136,0.535629854778791
posttrauma,gpt-4o,5,3,True,False,1,2,0,33/67,0.6550387596899224,0.6869070208728653
posttrauma,gpt-4o,5,4,True,False,1,2,0,33/67,0.5592334494773519,0.5477545857052498
posttrauma,gpt-4o,5,0,True,False,1,2,0,50/50,0.5769230769230769,0.5512437810945273
posttrauma,gpt-4o,5,1,True,False,1,2,0,50/50,0.6363636363636364,0.6554621848739496
posttrauma,gpt-4o,5,2,True,False,1,2,0,50/50,0.5636363636363637,0.4828828828828829
posttrauma,gpt-4o,5,3,True,False,1,2,0,50/50,0.6651515151515152,0.6893939393939394
posttrauma,gpt-4o,5,4,True,False,1,2,0,50/50,0.5244252873563219,0.4831932773109243
posttrauma,gpt-4o,5,0,True,False,1,2,0,67/33,0.6,0.5757575757575758
posttrauma,gpt-4o,5,1,True,False,1,2,0,67/33,0.6666666666666666,0.6818181818181819
posttrauma,gpt-4o,5,2,True,False,1,2,0,67/33,0.5714285714285714,0.48958333333333337
posttrauma,gpt-4o,5,3,True,False,1,2,0,67/33,0.6904761904761905,0.7171717171717171
posttrauma,gpt-4o,5,4,True,False,1,2,0,67/33,0.55,0.49090909090909096
posttrauma,gemini,5,0,True,False,1,2,0,33/67,0.5990712074303406,0.4893899204244032
posttrauma,gemini,5,1,True,False,1,2,0,33/67,0.5769230769230769,0.5754385964912281
posttrauma,gemini,5,2,True,False,1,2,0,33/67,0.5235191637630662,0.488031914893617
posttrauma,gemini,5,3,True,False,1,2,0,33/67,0.6521317829457365,0.6182115149040425
posttrauma,gemini,5,4,True,False,1,2,0,33/67,0.5357142857142857,0.4982456140350877
posttrauma,gemini,5,0,True,False,1,2,0,50/50,0.5837912087912088,0.4865831842576029
posttrauma,gemini,5,1,True,False,1,2,0,50/50,0.5909090909090909,0.5886287625418061
posttrauma,gemini,5,2,True,False,1,2,0,50/50,0.5287878787878788,0.4972129319955407
posttrauma,gemini,5,3,True,False,1,2,0,50/50,0.7015151515151515,0.6835087719298245
posttrauma,gemini,5,4,True,False,1,2,0,50/50,0.5416666666666666,0.4972129319955407
posttrauma,gemini,5,0,True,False,1,2,0,67/33,0.538888888888889,0.45806451612903226
posttrauma,gemini,5,1,True,False,1,2,0,67/33,0.6111111111111112,0.604040404040404
posttrauma,gemini,5,2,True,False,1,2,0,67/33,0.5476190476190476,0.5366430260047281
