dataset,method,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
creditscore,gpt-4o,True,5,1,False,5,1,67/33,0,0.5454545454545454,0.4907407407407407
creditscore,gpt-4o,True,5,1,False,5,1,67/33,1,0.5659340659340659,0.5689404934687954
creditscore,gpt-4o,True,5,1,False,5,1,67/33,2,0.5,0.43103448275862066
creditscore,gpt-4o,True,5,1,False,5,1,67/33,3,0.6875,0.7272727272727273
creditscore,gpt-4o,True,5,1,False,5,1,67/33,4,0.625,0.6754098360655738
creditscore,gpt-o1,True,5,1,False,1,1,33/67,0,0.6470588235294118,0.6737012987012987
creditscore,gpt-o1,True,5,1,False,1,1,33/67,1,0.6552941176470588,0.6582658265826582
creditscore,gpt-o1,True,5,1,False,1,1,33/67,2,0.6151960784313726,0.6329540665823852
creditscore,gpt-o1,True,5,1,False,1,1,33/67,3,0.6688596491228069,0.6852489821484498
creditscore,gpt-o1,True,5,1,False,1,1,33/67,4,0.5833333333333334,0.5764854614412136
creditscore,gpt-o1,True,5,1,False,1,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,gpt-o1,True,5,1,False,1,1,50/50,1,0.7543859649122806,0.7401247401247402
creditscore,gpt-o1,True,5,1,False,1,1,50/50,2,0.7375,0.7767857142857143
creditscore,gpt-o1,True,5,1,False,1,1,50/50,3,0.6726190476190476,0.6894409937888198
creditscore,gpt-o1,True,5,1,False,1,1,50/50,4,0.7342657342657343,0.75
creditscore,gpt-o1,True,5,1,False,1,1,67/33,0,0.5,0.4
creditscore,gpt-o1,True,5,1,False,1,1,67/33,1,0.6758241758241759,0.6944444444444444
creditscore,gpt-o1,True,5,1,False,1,1,67/33,2,0.5,0.43103448275862066
creditscore,gpt-o1,True,5,1,False,1,1,67/33,3,0.6875,0.7272727272727273
creditscore,gpt-o1,True,5,1,False,1,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gpt-o1,True,5,1,False,2,1,33/67,0,0.5488235294117647,0.5298245614035088
creditscore,gpt-o1,True,5,1,False,2,1,33/67,1,0.6847058823529412,0.6847058823529412
creditscore,gpt-o1,True,5,1,False,2,1,33/67,2,0.6599264705882353,0.6699507389162561
creditscore,gpt-o1,True,5,1,False,2,1,33/67,3,0.5,0.41739130434782606
creditscore,gpt-o1,True,5,1,False,2,1,33/67,4,0.6740362811791383,0.6985115957078574
creditscore,gpt-o1,True,5,1,False,2,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,gpt-o1,True,5,1,False,2,1,50/50,1,0.7543859649122806,0.7401247401247402
creditscore,gpt-o1,True,5,1,False,2,1,50/50,2,0.5625,0.5625
creditscore,gpt-o1,True,5,1,False,2,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,gpt-o1,True,5,1,False,2,1,50/50,4,0.6561771561771561,0.6810772501771793
creditscore,gpt-o1,True,5,1,False,2,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,gpt-o1,True,5,1,False,2,1,67/33,1,0.6565934065934066,0.6647314949201741
creditscore,gpt-o1,True,5,1,False,2,1,67/33,2,0.5625,0.5497076023391813
creditscore,gpt-o1,True,5,1,False,2,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-o1,True,5,1,False,2,1,67/33,4,0.8232758620689655,0.7642857142857142
creditscore,gpt-o1,True,5,1,False,3,1,33/67,0,0.5,0.42735042735042733
creditscore,gpt-o1,True,5,1,False,3,1,33/67,1,0.7147058823529412,0.7272157845286564
creditscore,gpt-o1,True,5,1,False,3,1,33/67,2,0.6464460784313726,0.6737012987012987
creditscore,gpt-o1,True,5,1,False,3,1,33/67,3,0.5,0.41739130434782606
creditscore,gpt-o1,True,5,1,False,3,1,33/67,4,0.5629251700680272,0.5538582060321191
creditscore,gpt-o1,True,5,1,False,3,1,50/50,0,0.5833333333333334,0.584717607973422
creditscore,gpt-o1,True,5,1,False,3,1,50/50,1,0.7258771929824561,0.7258771929824561
creditscore,gpt-o1,True,5,1,False,3,1,50/50,2,0.6375,0.6677740863787375
creditscore,gpt-o1,True,5,1,False,3,1,50/50,3,0.5932539682539683,0.5934959349593496
creditscore,gpt-o1,True,5,1,False,3,1,50/50,4,0.6561771561771561,0.6810772501771793
creditscore,gpt-o1,True,5,1,False,3,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,gpt-o1,True,5,1,False,3,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gpt-o1,True,5,1,False,3,1,67/33,2,0.5,0.43103448275862066
creditscore,gpt-o1,True,5,1,False,3,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-o1,True,5,1,False,3,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gpt-o1,True,5,1,False,4,1,33/67,0,0.6470588235294118,0.6737012987012987
creditscore,gpt-o1,True,5,1,False,4,1,33/67,1,0.6847058823529412,0.6847058823529412
creditscore,gpt-o1,True,5,1,False,4,1,33/67,2,0.6580882352941176,0.6803669724770642
creditscore,gpt-o1,True,5,1,False,4,1,33/67,3,0.6052631578947368,0.6063454759106933
creditscore,gpt-o1,True,5,1,False,4,1,33/67,4,0.6638321995464853,0.6839622641509434
creditscore,gpt-o1,True,5,1,False,4,1,50/50,0,0.6820175438596491,0.7076023391812865
creditscore,gpt-o1,True,5,1,False,4,1,50/50,1,0.7412280701754386,0.7209538305428715
creditscore,gpt-o1,True,5,1,False,4,1,50/50,2,0.65,0.6612466124661247
creditscore,gpt-o1,True,5,1,False,4,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,gpt-o1,True,5,1,False,4,1,50/50,4,0.5990675990675991,0.5841995841995842
creditscore,gpt-o1,True,5,1,False,4,1,67/33,0,0.6590909090909092,0.6699999999999999
creditscore,gpt-o1,True,5,1,False,4,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gpt-o1,True,5,1,False,4,1,67/33,2,0.625,0.6464285714285715
creditscore,gpt-o1,True,5,1,False,4,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-o1,True,5,1,False,4,1,67/33,4,0.8405172413793103,0.8070175438596491
creditscore,gpt-o1,True,5,1,False,5,1,33/67,0,0.6358823529411765,0.643282179768243
creditscore,gpt-o1,True,5,1,False,5,1,33/67,1,0.6947058823529412,0.6984698469846984
creditscore,gpt-o1,True,5,1,False,5,1,33/67,2,0.5661764705882353,0.5705128205128205
creditscore,gpt-o1,True,5,1,False,5,1,33/67,3,0.5948464912280702,0.5939393939393939
creditscore,gpt-o1,True,5,1,False,5,1,33/67,4,0.6462585034013605,0.665954415954416
creditscore,gpt-o1,True,5,1,False,5,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,gpt-o1,True,5,1,False,5,1,50/50,1,0.7543859649122806,0.7401247401247402
creditscore,gpt-o1,True,5,1,False,5,1,50/50,2,0.625,0.6470588235294118
creditscore,gpt-o1,True,5,1,False,5,1,50/50,3,0.5793650793650793,0.5776478232618583
creditscore,gpt-o1,True,5,1,False,5,1,50/50,4,0.6631701631701632,0.6684749849306811
creditscore,gpt-o1,True,5,1,False,5,1,67/33,0,0.5909090909090909,0.5689404934687954
creditscore,gpt-o1,True,5,1,False,5,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gpt-o1,True,5,1,False,5,1,67/33,2,0.5625,0.5497076023391813
creditscore,gpt-o1,True,5,1,False,5,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-o1,True,5,1,False,5,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gemini,True,5,1,False,1,1,33/67,0,0.5882352941176471,0.5885964912280701
creditscore,gemini,True,5,1,False,1,1,33/67,1,0.6652941176470588,0.6715686274509804
creditscore,gemini,True,5,1,False,1,1,33/67,2,0.6678921568627452,0.6954545454545454
creditscore,gemini,True,5,1,False,1,1,33/67,3,0.6052631578947368,0.6063454759106933
creditscore,gemini,True,5,1,False,1,1,33/67,4,0.6388888888888888,0.6588327457892675
creditscore,gemini,True,5,1,False,1,1,50/50,0,0.4868421052631579,0.42528735632183906
creditscore,gemini,True,5,1,False,1,1,50/50,1,0.7675438596491229,0.76
creditscore,gemini,True,5,1,False,1,1,50/50,2,0.625,0.6470588235294118
creditscore,gemini,True,5,1,False,1,1,50/50,3,0.5932539682539683,0.5934959349593496
creditscore,gemini,True,5,1,False,1,1,50/50,4,0.6235431235431235,0.6470588235294118
creditscore,gemini,True,5,1,False,1,1,67/33,0,0.5227272727272727,0.4731494920174166
creditscore,gemini,True,5,1,False,1,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gemini,True,5,1,False,1,1,67/33,2,0.5625,0.5497076023391813
creditscore,gemini,True,5,1,False,1,1,67/33,3,0.6875,0.7272727272727273
creditscore,gemini,True,5,1,False,1,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gemini,True,5,1,False,2,1,33/67,0,0.6958823529411764,0.7295412844036697
creditscore,gemini,True,5,1,False,2,1,33/67,1,0.6758823529411764,0.6985115957078574
creditscore,gemini,True,5,1,False,2,1,33/67,2,0.6678921568627452,0.6954545454545454
creditscore,gemini,True,5,1,False,2,1,33/67,3,0.5,0.41739130434782606
creditscore,gemini,True,5,1,False,2,1,33/67,4,0.6842403628117913,0.7136752136752136
creditscore,gemini,True,5,1,False,2,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,gemini,True,5,1,False,2,1,50/50,1,0.7236842105263157,0.75
creditscore,gemini,True,5,1,False,2,1,50/50,2,0.5875,0.6021220159151194
creditscore,gemini,True,5,1,False,2,1,50/50,3,0.6646825396825397,0.6875
creditscore,gemini,True,5,1,False,2,1,50/50,4,0.668997668997669,0.7023809523809523
creditscore,gemini,True,5,1,False,2,1,67/33,0,0.6363636363636364,0.6373626373626373
creditscore,gemini,True,5,1,False,2,1,67/33,1,0.6758241758241759,0.6944444444444444
creditscore,gemini,True,5,1,False,2,1,67/33,2,0.5425,0.5285714285714286
creditscore,gemini,True,5,1,False,2,1,67/33,3,0.5625,0.5497076023391813
creditscore,gemini,True,5,1,False,2,1,67/33,4,0.7327586206896552,0.7602905569007263
creditscore,gemini,True,5,1,False,3,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,3,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,3,1,33/67,2,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,33/67,3,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,True,5,1,False,3,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,True,5,1,False,3,1,50/50,1,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,50/50,2,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,50/50,3,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,True,5,1,False,3,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,True,5,1,False,3,1,67/33,1,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,67/33,2,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,67/33,3,1.0,1.0
creditscore,gemini,True,5,1,False,3,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gemini,True,5,1,False,4,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,4,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,4,1,33/67,2,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,33/67,3,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,True,5,1,False,4,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,True,5,1,False,4,1,50/50,1,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,50/50,2,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,50/50,3,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,True,5,1,False,4,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,True,5,1,False,4,1,67/33,1,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,67/33,2,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,67/33,3,1.0,1.0
creditscore,gemini,True,5,1,False,4,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gemini,True,5,1,False,5,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,5,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,5,1,33/67,2,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,33/67,3,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,33/67,4,0.9897959183673469,0.9813318473112288
creditscore,gemini,True,5,1,False,5,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,True,5,1,False,5,1,50/50,1,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,50/50,2,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,50/50,3,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,True,5,1,False,5,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,True,5,1,False,5,1,67/33,1,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,67/33,2,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,67/33,3,1.0,1.0
creditscore,gemini,True,5,1,False,5,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,claude,True,5,1,False,1,1,33/67,0,0.5294117647058824,0.48659003831417624
creditscore,claude,True,5,1,False,1,1,33/67,1,0.6852941176470588,0.6993589743589743
creditscore,claude,True,5,1,False,1,1,33/67,2,0.6893382352941176,0.7136752136752136
creditscore,claude,True,5,1,False,1,1,33/67,3,0.5,0.41739130434782606
creditscore,claude,True,5,1,False,1,1,33/67,4,0.5555555555555556,0.5298245614035088
creditscore,claude,True,5,1,False,1,1,50/50,0,0.5,0.4318181818181818
creditscore,claude,True,5,1,False,1,1,50/50,1,0.6666666666666666,0.7023809523809523
creditscore,claude,True,5,1,False,1,1,50/50,2,0.5875,0.5934959349593496
creditscore,claude,True,5,1,False,1,1,50/50,3,0.4861111111111111,0.4117647058823529
creditscore,claude,True,5,1,False,1,1,50/50,4,0.5,0.43820224719101125
creditscore,claude,True,5,1,False,1,1,67/33,0,0.5,0.4
creditscore,claude,True,5,1,False,1,1,67/33,1,0.6428571428571428,0.6783625730994152
creditscore,claude,True,5,1,False,1,1,67/33,2,0.5,0.43103448275862066
creditscore,claude,True,5,1,False,1,1,67/33,3,0.5,0.43103448275862066
creditscore,claude,True,5,1,False,1,1,67/33,4,0.5,0.46774193548387094
creditscore,claude,True,5,1,False,2,1,33/67,0,0.6470588235294118,0.6737012987012987
creditscore,claude,True,5,1,False,2,1,33/67,1,0.6552941176470588,0.6582658265826582
creditscore,claude,True,5,1,False,2,1,33/67,2,0.6170343137254901,0.6311926605504588
creditscore,claude,True,5,1,False,2,1,33/67,3,0.5948464912280702,0.5939393939393939
creditscore,claude,True,5,1,False,2,1,33/67,4,0.6286848072562359,0.6446969696969697
creditscore,claude,True,5,1,False,2,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,claude,True,5,1,False,2,1,50/50,1,0.7543859649122806,0.7401247401247402
creditscore,claude,True,5,1,False,2,1,50/50,2,0.625,0.6470588235294118
creditscore,claude,True,5,1,False,2,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,claude,True,5,1,False,2,1,50/50,4,0.6433566433566433,0.6612466124661247
creditscore,claude,True,5,1,False,2,1,67/33,0,0.6136363636363636,0.611764705882353
creditscore,claude,True,5,1,False,2,1,67/33,1,0.6181318681318682,0.611764705882353
creditscore,claude,True,5,1,False,2,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,2,1,67/33,3,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,2,1,67/33,4,0.8405172413793103,0.8070175438596491
creditscore,claude,True,5,1,False,3,1,33/67,0,0.5,0.42735042735042733
creditscore,claude,True,5,1,False,3,1,33/67,1,0.6747058823529412,0.6712842712842713
creditscore,claude,True,5,1,False,3,1,33/67,2,0.6697303921568627,0.6839622641509434
creditscore,claude,True,5,1,False,3,1,33/67,3,0.5,0.41739130434782606
creditscore,claude,True,5,1,False,3,1,33/67,4,0.6184807256235827,0.6311926605504588
creditscore,claude,True,5,1,False,3,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,claude,True,5,1,False,3,1,50/50,1,0.7412280701754386,0.7209538305428715
creditscore,claude,True,5,1,False,3,1,50/50,2,0.525,0.5257452574525745
creditscore,claude,True,5,1,False,3,1,50/50,3,0.5575396825396826,0.5393338058114813
creditscore,claude,True,5,1,False,3,1,50/50,4,0.7214452214452214,0.72875226039783
creditscore,claude,True,5,1,False,3,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,claude,True,5,1,False,3,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,claude,True,5,1,False,3,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,3,1,67/33,3,0.625,0.6464285714285715
creditscore,claude,True,5,1,False,3,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,claude,True,5,1,False,4,1,33/67,0,0.4970588235294118,0.4959598774031764
creditscore,claude,True,5,1,False,4,1,33/67,1,0.6358823529411765,0.643282179768243
creditscore,claude,True,5,1,False,4,1,33/67,2,0.6090686274509804,0.6134615384615385
creditscore,claude,True,5,1,False,4,1,33/67,3,0.5,0.41739130434782606
creditscore,claude,True,5,1,False,4,1,33/67,4,0.6184807256235827,0.6311926605504588
creditscore,claude,True,5,1,False,4,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,claude,True,5,1,False,4,1,50/50,1,0.7412280701754386,0.7209538305428715
creditscore,claude,True,5,1,False,4,1,50/50,2,0.55,0.5479204339963833
creditscore,claude,True,5,1,False,4,1,50/50,3,0.6428571428571428,0.6612466124661247
creditscore,claude,True,5,1,False,4,1,50/50,4,0.675990675990676,0.6875
creditscore,claude,True,5,1,False,4,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,claude,True,5,1,False,4,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,claude,True,5,1,False,4,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,4,1,67/33,3,0.625,0.6464285714285715
creditscore,claude,True,5,1,False,4,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,claude,True,5,1,False,5,1,33/67,0,0.5264705882352941,0.5224780701754386
creditscore,claude,True,5,1,False,5,1,33/67,1,0.6452941176470588,0.6452941176470588
creditscore,claude,True,5,1,False,5,1,33/67,2,0.6188725490196079,0.625944170771757
creditscore,claude,True,5,1,False,5,1,33/67,3,0.5,0.41739130434782606
creditscore,claude,True,5,1,False,5,1,33/67,4,0.6638321995464853,0.6839622641509434
creditscore,claude,True,5,1,False,5,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,claude,True,5,1,False,5,1,50/50,1,0.7258771929824561,0.7258771929824561
creditscore,claude,True,5,1,False,5,1,50/50,2,0.575,0.5776478232618583
creditscore,claude,True,5,1,False,5,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,claude,True,5,1,False,5,1,50/50,4,0.6433566433566433,0.6612466124661247
creditscore,claude,True,5,1,False,5,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,claude,True,5,1,False,5,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,claude,True,5,1,False,5,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,5,1,67/33,3,0.625,0.6464285714285715
creditscore,claude,True,5,1,False,5,1,67/33,4,0.8405172413793103,0.8070175438596491
japansolvent,gpt-4o,True,5,1,False,1,1,33/67,0,0.7418300653594772,0.742014742014742
japansolvent,gpt-4o,True,5,1,False,1,1,33/67,1,0.7483660130718954,0.735071488645921
japansolvent,gpt-4o,True,5,1,False,1,1,33/67,2,0.8300653594771241,0.8284313725490196
japansolvent,gpt-4o,True,5,1,False,1,1,33/67,3,0.7679738562091503,0.7666666666666666
japansolvent,gpt-4o,True,5,1,False,1,1,33/67,4,0.6094771241830066,0.5561594202898551
japansolvent,gpt-4o,True,5,1,False,1,1,50/50,0,0.8214285714285714,0.8050974512743628
japansolvent,gpt-4o,True,5,1,False,1,1,50/50,1,0.7666666666666666,0.7271364317841079
japansolvent,gpt-4o,True,5,1,False,1,1,50/50,2,0.8452380952380952,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,1,1,50/50,3,0.7678571428571428,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,1,1,50/50,4,0.7440476190476191,0.7271364317841079
japansolvent,gpt-4o,True,5,1,False,1,1,67/33,0,0.8333333333333333,0.8328173374613003
japansolvent,gpt-4o,True,5,1,False,1,1,67/33,1,0.7272727272727273,0.6625
japansolvent,gpt-4o,True,5,1,False,1,1,67/33,2,0.775,0.775
japansolvent,gpt-4o,True,5,1,False,1,1,67/33,3,0.525,0.5
japansolvent,gpt-4o,True,5,1,False,1,1,67/33,4,0.6666666666666666,0.55
japansolvent,gpt-4o,True,5,1,False,2,1,33/67,0,0.8823529411764706,0.8833333333333333
japansolvent,gpt-4o,True,5,1,False,2,1,33/67,1,0.857843137254902,0.8571428571428571
japansolvent,gpt-4o,True,5,1,False,2,1,33/67,2,0.826797385620915,0.8273026315789473
japansolvent,gpt-4o,True,5,1,False,2,1,33/67,3,0.7777777777777778,0.7619047619047619
japansolvent,gpt-4o,True,5,1,False,2,1,33/67,4,0.8872549019607843,0.8856209150326797
japansolvent,gpt-4o,True,5,1,False,2,1,50/50,0,0.8571428571428572,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,2,1,50/50,1,0.8545454545454545,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,2,1,50/50,2,0.8511904761904762,0.8461538461538461
japansolvent,gpt-4o,True,5,1,False,2,1,50/50,3,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,2,1,50/50,4,0.8869047619047619,0.8844444444444444
japansolvent,gpt-4o,True,5,1,False,2,1,67/33,0,0.8333333333333333,0.8285714285714285
japansolvent,gpt-4o,True,5,1,False,2,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,gpt-4o,True,5,1,False,2,1,67/33,2,0.775,0.775
japansolvent,gpt-4o,True,5,1,False,2,1,67/33,3,0.8,0.775
japansolvent,gpt-4o,True,5,1,False,2,1,67/33,4,0.9166666666666667,0.8831168831168831
japansolvent,gpt-4o,True,5,1,False,3,1,33/67,0,0.7369281045751634,0.7286821705426356
japansolvent,gpt-4o,True,5,1,False,3,1,33/67,1,0.6944444444444444,0.6577777777777778
japansolvent,gpt-4o,True,5,1,False,3,1,33/67,2,0.7990196078431373,0.7993447993447993
japansolvent,gpt-4o,True,5,1,False,3,1,33/67,3,0.7401960784313726,0.7394540942928041
japansolvent,gpt-4o,True,5,1,False,3,1,33/67,4,0.7205882352941176,0.7023809523809523
japansolvent,gpt-4o,True,5,1,False,3,1,50/50,0,0.7857142857142857,0.7636363636363637
japansolvent,gpt-4o,True,5,1,False,3,1,50/50,1,0.6303030303030304,0.6153846153846154
japansolvent,gpt-4o,True,5,1,False,3,1,50/50,2,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,3,1,50/50,3,0.8452380952380952,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,3,1,50/50,4,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,3,1,67/33,0,0.7222222222222222,0.6989966555183946
japansolvent,gpt-4o,True,5,1,False,3,1,67/33,1,0.512987012987013,0.4984520123839009
japansolvent,gpt-4o,True,5,1,False,3,1,67/33,2,0.6625,0.6625
japansolvent,gpt-4o,True,5,1,False,3,1,67/33,3,0.95,0.9442724458204335
japansolvent,gpt-4o,True,5,1,False,3,1,67/33,4,0.8333333333333333,0.775
japansolvent,gpt-4o,True,5,1,False,4,1,33/67,0,0.857843137254902,0.8571428571428571
japansolvent,gpt-4o,True,5,1,False,4,1,33/67,1,0.7483660130718954,0.735071488645921
japansolvent,gpt-4o,True,5,1,False,4,1,33/67,2,0.7434640522875817,0.7428571428571429
japansolvent,gpt-4o,True,5,1,False,4,1,33/67,3,0.8022875816993464,0.7993447993447993
japansolvent,gpt-4o,True,5,1,False,4,1,33/67,4,0.7761437908496732,0.7666666666666666
japansolvent,gpt-4o,True,5,1,False,4,1,50/50,0,0.8571428571428572,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,4,1,50/50,1,0.7878787878787878,0.7692307692307693
japansolvent,gpt-4o,True,5,1,False,4,1,50/50,2,0.7619047619047619,0.7636363636363637
japansolvent,gpt-4o,True,5,1,False,4,1,50/50,3,0.8511904761904762,0.8461538461538461
japansolvent,gpt-4o,True,5,1,False,4,1,50/50,4,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,4,1,67/33,0,0.7777777777777778,0.7777777777777778
japansolvent,gpt-4o,True,5,1,False,4,1,67/33,1,0.7467532467532467,0.7213622291021672
japansolvent,gpt-4o,True,5,1,False,4,1,67/33,2,0.775,0.775
japansolvent,gpt-4o,True,5,1,False,4,1,67/33,3,0.8875,0.8875
japansolvent,gpt-4o,True,5,1,False,4,1,67/33,4,0.875,0.8285714285714285
japansolvent,gpt-4o,True,5,1,False,5,1,33/67,0,0.9133986928104575,0.914004914004914
japansolvent,gpt-4o,True,5,1,False,5,1,33/67,1,0.803921568627451,0.7973531844499586
japansolvent,gpt-4o,True,5,1,False,5,1,33/67,2,0.8300653594771241,0.8284313725490196
japansolvent,gpt-4o,True,5,1,False,5,1,33/67,3,0.7761437908496732,0.7666666666666666
japansolvent,gpt-4o,True,5,1,False,5,1,33/67,4,0.8594771241830066,0.8566748566748568
japansolvent,gpt-4o,True,5,1,False,5,1,50/50,0,0.8571428571428572,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,5,1,50/50,1,0.7090909090909091,0.6923076923076923
japansolvent,gpt-4o,True,5,1,False,5,1,50/50,2,0.8452380952380952,0.8452380952380952
japansolvent,gpt-4o,True,5,1,False,5,1,50/50,3,0.7797619047619048,0.7678571428571428
japansolvent,gpt-4o,True,5,1,False,5,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,True,5,1,False,5,1,67/33,0,0.8333333333333333,0.8328173374613003
japansolvent,gpt-4o,True,5,1,False,5,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,gpt-4o,True,5,1,False,5,1,67/33,2,0.825,0.8285714285714285
japansolvent,gpt-4o,True,5,1,False,5,1,67/33,3,0.7875,0.7777777777777778
japansolvent,gpt-4o,True,5,1,False,5,1,67/33,4,0.875,0.8285714285714285
japansolvent,gpt-o1,True,5,1,False,1,1,33/67,0,0.7418300653594772,0.742014742014742
japansolvent,gpt-o1,True,5,1,False,1,1,33/67,1,0.7205882352941176,0.7023809523809523
japansolvent,gpt-o1,True,5,1,False,1,1,33/67,2,0.7712418300653594,0.7712418300653594
japansolvent,gpt-o1,True,5,1,False,1,1,33/67,3,0.7369281045751634,0.7286821705426356
japansolvent,gpt-o1,True,5,1,False,1,1,33/67,4,0.7483660130718954,0.735071488645921
japansolvent,gpt-o1,True,5,1,False,1,1,50/50,0,0.7738095238095238,0.7692307692307693
japansolvent,gpt-o1,True,5,1,False,1,1,50/50,1,0.7333333333333334,0.6848484848484848
japansolvent,gpt-o1,True,5,1,False,1,1,50/50,2,0.7678571428571428,0.7678571428571428
japansolvent,gpt-o1,True,5,1,False,1,1,50/50,3,0.8869047619047619,0.8844444444444444
